Chapter,Pattern,Page,Type,Kanji,Kana,Meaning
8,103,184,Example,彼はやっと日本語で手紙が書けるようになった。,かれはやっとにほんごでてがみがかけるようになった。,He has finally reached the point where he can write a letter in Japanese.
8,103,184,Example,隣の赤ちゃんは一人で歩くようになりました。,となりのあかちゃんはひとりであるくようになりました。,Our neighbor's baby has learned to walk by herself.
8,103,184,Example,リンダはジムとデートしないようになった。,リンダはジムとデートしないようになった。,Linda doesn't date Jim anymore.
8,103,185,Practice,彼女の気持ちが分かるようになった/なりました。,かのじょのきもちがわかるようになった/なりました。,I have come to understand her feelings.
8,103,185,Practice,多田さんはたばこを吸わないようになった/なりました。,たださんはたばこをすわないようになった/なりました。,Mr. Tada has reached the point where he no longer smokes.
8,103,185,Practice,やっとコンピューターが使えるようになった/なりました。,やっとコンピューターがつかえるようになった/なりました。,I have finally reached the point where I can use the computer.
8,104,185,Pattern,遠くに湖が見える/見えます。,とおくにみずうみがみえる/みえます。,I can see a lake in the distance. (IMPLYING: A lake can be seen in the distance.)
8,104,185,Pattern,音楽が聞こえる/聞こえます。,おんがくがきこえる/きこえます。,I can hear music. (IMPLYING: Music can be heard.)
8,104,185,Example,夜空に星が見える。,よぞらにほしがみえる。,One can see stars in the (night) sky. (IMPLYING: Stars are visible.)
8,104,186,Example,今日は曇っているので富士山が見えません。,きょうはくもっているのでふじさんがみえません。,"It's cloudy today, so we can't see Mt. Fuji."
8,104,186,Example,森の中で鳥の鳴き声が聞こえた。,もりのなかでとりのなきごえがきこえた。,The cries of birds could be heard in the woods.
8,104,186,Example,ここはとても静かで何も聞こえない。,ここはとてもしずかでなにもきこえない。,This place is so quiet I can't hear anything.
8,104,187,Practice,サイレンが聞こえる/聞こえます。,サイレンがきこえる/きこえます。,I can hear sirens.
8,104,187,Practice,窓から古いお寺が見えた/見えました。,まどからふるいおてらがみえた/みえました。,An old temple could be seen from the window.
8,104,187,Practice,ここからは何も見えない/見えません。,ここからはなにもみえない/みえません。,I can't see anything from here.
8,104,187,Practice,一晩中風の音が聞こえた/聞こえました。,ひとばんじゅうかぜのおとがきこえた/きこえました。,The sound of wind could be heard all night long.
8,105,187,Pattern,ハリスさんはゴルフが上手だ/上手です。,ハリスさんはゴルフがじょうずだ/じょうずです。,Mr. Harris is good at golf.
8,105,187,Pattern,ジム（さん）は言葉を覚えるのが早い/早いです。,ジム（さん）はことばをおぼえるのがはやい/はやいです。,Jim is good at memorizing words.
8,105,187,Example,この子は紙で飛行機を作るのが上手だ。,このこはかみでひこうきをつくるのがじょうずだ。,This child is good at making paper airplanes.
8,105,188,Example,姉は料理が下手でした。,あねはりょうりがへたでした。,My older sister was bad at cooking.
8,105,188,Example,彼はいつも答案を出すのが早い。,かれはいつもとうあんをだすのがはやい。,He is always quick to hand in his exams.
8,105,188,Practice,川瀬さんはフランス語が上手だ/上手です。,かわせさんはフランスごがじょうずだ/じょうずです。,Ms. Kawase is good at French.
8,105,188,Practice,森さんはスピーチ（をするの）が下手だ/下手です。,もりさんはスピーチ（をするの）がへただ/へたです。,Mr. Mori was bad at making speeches.
8,105,188,Practice,佐田先生は答案を返すのが遅い/遅いです。,さだせんせいはとうあんをかえすのがおそい/おそいです。,Professor Sada is slow at returning exams.
8,105,188,Practice,課長は間違いを見つけるのが早い/早いです。,かちょうはまちがいをみつけるのがはやい/はやいです。,The section chief is good (=quick) at finding errors.
